order_id,customer_id,order_date,order_status,subtotal,discount_amount,shipping_cost,tax_amount,total_amount,payment_method,order_source,billing_country
ORD-012746,CUST-02747,2024-03-07,completed,371,0,0,29.68,400.68,paypal,social_media,UK
ORD-012747,CUST-02748,2023-04-08,completed,372,0,0,29.76,401.76,apple_pay,email_campaign,DE
ORD-012748,CUST-02749,2024-05-09,completed,373,0,0,29.84,402.84,google_pay,direct_traffic,FR
ORD-012749,CUST-02750,2023-06-10,completed,374,0,0,29.92,403.92,bank_transfer,affiliate,AU
ORD-012750,CUST-02751,2023-10-11,completed,375,37.5,0,30,367.5,credit_card,organic_search,US
ORD-012751,CUST-02752,2024-11-12,completed,376,0,0,30.08,406.08,paypal,paid_search,CA
ORD-012752,CUST-02753,2023-12-13,completed,377,0,0,30.16,407.16,apple_pay,social_media,UK
ORD-012753,CUST-02754,2024-10-14,completed,378,0,0,30.24,408.24,google_pay,email_campaign,DE
ORD-012754,CUST-02755,2024-02-15,completed,379,0,0,30.32,409.32,bank_transfer,direct_traffic,FR
ORD-012755,CUST-02756,2023-03-16,completed,380,38,0,30.4,372.4,credit_card,affiliate,AU
ORD-012756,CUST-02757,2024-04-17,shipped,381,0,0,30.48,411.48,paypal,organic_search,US
ORD-012757,CUST-02758,2023-05-18,shipped,382,0,0,30.56,412.56,apple_pay,paid_search,CA
ORD-012758,CUST-02759,2024-06-19,processing,383,0,0,30.64,413.64,google_pay,social_media,UK
ORD-012759,CUST-02760,2023-07-20,cancelled,384,0,0,30.72,414.72,bank_transfer,email_campaign,DE
ORD-012760,CUST-02761,2023-11-21,completed,385,38.5,0,30.8,377.3,credit_card,direct_traffic,FR
ORD-012761,CUST-02762,2024-12-22,completed,386,0,0,30.88,416.88,paypal,affiliate,AU
ORD-012762,CUST-02763,2023-10-23,completed,387,0,0,30.96,417.96,apple_pay,organic_search,US
ORD-012763,CUST-02764,2024-11-24,completed,388,0,0,31.04,419.04,google_pay,paid_search,CA
ORD-012764,CUST-02765,2024-03-25,completed,389,0,0,31.12,420.12,bank_transfer,social_media,UK
ORD-012765,CUST-02766,2023-04-26,completed,390,39,0,31.2,382.2,credit_card,email_campaign,DE
ORD-012766,CUST-02767,2024-05-27,completed,391,0,0,31.28,422.28,paypal,direct_traffic,FR
ORD-012767,CUST-02768,2023-06-28,completed,392,0,0,31.36,423.36,apple_pay,affiliate,AU
ORD-012768,CUST-02769,2024-07-01,completed,393,0,0,31.44,424.44,google_pay,organic_search,US
ORD-012769,CUST-02770,2023-08-02,completed,394,0,0,31.52,425.52,bank_transfer,paid_search,CA
ORD-012770,CUST-02771,2023-12-03,completed,395,39.5,0,31.6,387.1,credit_card,social_media,UK
ORD-012771,CUST-02772,2024-10-04,completed,396,0,0,31.68,427.68,paypal,email_campaign,DE
ORD-012772,CUST-02773,2023-11-05,completed,397,0,0,31.76,428.76,apple_pay,direct_traffic,FR
ORD-012773,CUST-02774,2024-12-06,completed,398,0,0,31.84,429.84,google_pay,affiliate,AU
ORD-012774,CUST-02775,2024-04-07,completed,399,0,0,31.92,430.92,bank_transfer,organic_search,US
ORD-012775,CUST-02776,2023-05-08,completed,400,40,0,32,392,credit_card,paid_search,CA
ORD-012776,CUST-02777,2024-06-09,shipped,401,0,0,32.08,433.08,paypal,social_media,UK
ORD-012777,CUST-02778,2023-07-10,shipped,402,0,0,32.16,434.16,apple_pay,email_campaign,DE
ORD-012778,CUST-02779,2024-08-11,processing,403,0,0,32.24,435.24,google_pay,direct_traffic,FR
ORD-012779,CUST-02780,2023-09-12,cancelled,404,0,0,32.32,436.32,bank_transfer,affiliate,AU
ORD-012780,CUST-02781,2023-10-13,completed,405,40.5,0,32.4,396.9,credit_card,organic_search,US
ORD-012781,CUST-02782,2024-11-14,completed,406,0,0,32.48,438.48,paypal,paid_search,CA
ORD-012782,CUST-02783,2023-12-15,completed,407,0,0,32.56,439.56,apple_pay,social_media,UK
ORD-012783,CUST-02784,2024-10-16,completed,408,0,0,32.64,440.64,google_pay,email_campaign,DE
ORD-012784,CUST-02785,2024-05-17,completed,409,0,0,32.72,441.72,bank_transfer,direct_traffic,FR
ORD-012785,CUST-02786,2023-06-18,completed,410,41,0,32.8,401.8,credit_card,affiliate,AU
ORD-012786,CUST-02787,2024-07-19,completed,411,0,0,32.88,443.88,paypal,organic_search,US
ORD-012787,CUST-02788,2023-08-20,completed,412,0,0,32.96,444.96,apple_pay,paid_search,CA
ORD-012788,CUST-02789,2024-09-21,completed,413,0,0,33.04,446.04,google_pay,social_media,UK
ORD-012789,CUST-02790,2023-01-22,completed,414,0,0,33.12,447.12,bank_transfer,email_campaign,DE
ORD-012790,CUST-02791,2023-11-23,completed,415,41.5,0,33.2,406.7,credit_card,direct_traffic,FR
ORD-012791,CUST-02792,2024-12-24,completed,416,0,0,33.28,449.28,paypal,affiliate,AU
ORD-012792,CUST-02793,2023-10-25,completed,417,0,0,33.36,450.36,apple_pay,organic_search,US
ORD-012793,CUST-02794,2024-11-26,completed,418,0,0,33.44,451.44,google_pay,paid_search,CA
ORD-012794,CUST-02795,2024-06-27,completed,419,0,0,33.52,452.52,bank_transfer,social_media,UK
ORD-012795,CUST-02796,2023-07-28,completed,420,42,0,33.6,411.6,credit_card,email_campaign,DE
ORD-012796,CUST-02797,2024-08-01,shipped,421,0,0,33.68,454.68,paypal,direct_traffic,FR
ORD-012797,CUST-02798,2023-09-02,shipped,422,0,0,33.76,455.76,apple_pay,affiliate,AU
ORD-012798,CUST-02799,2024-01-03,processing,423,0,0,33.84,456.84,google_pay,organic_search,US
ORD-012799,CUST-02800,2023-02-04,cancelled,424,0,0,33.92,457.92,bank_transfer,paid_search,CA
ORD-012800,CUST-02801,2023-12-05,completed,25,2.5,5,2,29.5,credit_card,social_media,UK
ORD-012801,CUST-02802,2024-10-06,completed,26,0,6,2.08,34.08,paypal,email_campaign,DE
ORD-012802,CUST-02803,2023-11-07,completed,27,0,7,2.16,36.16,apple_pay,direct_traffic,FR
ORD-012803,CUST-02804,2024-12-08,completed,28,0,8,2.24,38.24,google_pay,affiliate,AU
ORD-012804,CUST-02805,2024-07-09,completed,29,0,9,2.32,40.32,bank_transfer,organic_search,US
ORD-012805,CUST-02806,2023-08-10,completed,30,3,10,2.4,39.4,credit_card,paid_search,CA
ORD-012806,CUST-02807,2024-09-11,completed,31,0,11,2.48,44.48,paypal,social_media,UK
ORD-012807,CUST-02808,2023-01-12,completed,32,0,12,2.56,46.56,apple_pay,email_campaign,DE
ORD-012808,CUST-02809,2024-02-13,completed,33,0,13,2.64,48.64,google_pay,direct_traffic,FR
ORD-012809,CUST-02810,2023-03-14,completed,34,0,14,2.72,50.72,bank_transfer,affiliate,AU
ORD-012810,CUST-02811,2023-10-15,completed,35,3.5,5,2.8,39.3,credit_card,organic_search,US
ORD-012811,CUST-02812,2024-11-16,completed,36,0,6,2.88,44.88,paypal,paid_search,CA
ORD-012812,CUST-02813,2023-12-17,completed,37,0,7,2.96,46.96,apple_pay,social_media,UK
ORD-012813,CUST-02814,2024-10-18,completed,38,0,8,3.04,49.04,google_pay,email_campaign,DE
ORD-012814,CUST-02815,2024-08-19,completed,39,0,9,3.12,51.12,bank_transfer,direct_traffic,FR
ORD-012815,CUST-02816,2023-09-20,completed,40,4,10,3.2,49.2,credit_card,affiliate,AU
ORD-012816,CUST-02817,2024-01-21,shipped,41,0,11,3.28,55.28,paypal,organic_search,US
ORD-012817,CUST-02818,2023-02-22,shipped,42,0,12,3.36,57.36,apple_pay,paid_search,CA
ORD-012818,CUST-02819,2024-03-23,processing,43,0,13,3.44,59.44,google_pay,social_media,UK
ORD-012819,CUST-02820,2023-04-24,cancelled,44,0,14,3.52,61.52,bank_transfer,email_campaign,DE
ORD-012820,CUST-02821,2023-11-25,completed,45,4.5,5,3.6,49.1,credit_card,direct_traffic,FR
ORD-012821,CUST-02822,2024-12-26,completed,46,0,6,3.68,55.68,paypal,affiliate,AU
ORD-012822,CUST-02823,2023-10-27,completed,47,0,7,3.76,57.76,apple_pay,organic_search,US
ORD-012823,CUST-02824,2024-11-28,completed,48,0,8,3.84,59.84,google_pay,paid_search,CA
ORD-012824,CUST-02825,2024-09-01,completed,49,0,9,3.92,61.92,bank_transfer,social_media,UK
ORD-012825,CUST-02826,2023-01-02,completed,50,5,10,4,59,credit_card,email_campaign,DE
ORD-012826,CUST-02827,2024-02-03,completed,51,0,11,4.08,66.08,paypal,direct_traffic,FR
ORD-012827,CUST-02828,2023-03-04,completed,52,0,12,4.16,68.16,apple_pay,affiliate,AU
ORD-012828,CUST-02829,2024-04-05,completed,53,0,13,4.24,70.24,google_pay,organic_search,US
ORD-012829,CUST-02830,2023-05-06,completed,54,0,14,4.32,72.32,bank_transfer,paid_search,CA
ORD-012830,CUST-02831,2023-12-07,completed,55,5.5,5,4.4,58.9,credit_card,social_media,UK
ORD-012831,CUST-02832,2024-10-08,completed,56,0,6,4.48,66.48,paypal,email_campaign,DE
ORD-012832,CUST-02833,2023-11-09,completed,57,0,7,4.56,68.56,apple_pay,direct_traffic,FR
ORD-012833,CUST-02834,2024-12-10,completed,58,0,8,4.64,70.64,google_pay,affiliate,AU
ORD-012834,CUST-02835,2024-01-11,completed,59,0,9,4.72,72.72,bank_transfer,organic_search,US
ORD-012835,CUST-02836,2023-02-12,completed,60,6,10,4.8,68.8,credit_card,paid_search,CA
ORD-012836,CUST-02837,2024-03-13,shipped,61,0,11,4.88,76.88,paypal,social_media,UK
ORD-012837,CUST-02838,2023-04-14,shipped,62,0,12,4.96,78.96,apple_pay,email_campaign,DE
ORD-012838,CUST-02839,2024-05-15,processing,63,0,13,5.04,81.04,google_pay,direct_traffic,FR
ORD-012839,CUST-02840,2023-06-16,cancelled,64,0,14,5.12,83.12,bank_transfer,affiliate,AU
ORD-012840,CUST-02841,2023-10-17,completed,65,6.5,5,5.2,68.7,credit_card,organic_search,US
ORD-012841,CUST-02842,2024-11-18,completed,66,0,6,5.28,77.28,paypal,paid_search,CA
ORD-012842,CUST-02843,2023-12-19,completed,67,0,7,5.36,79.36,apple_pay,social_media,UK
ORD-012843,CUST-02844,2024-10-20,completed,68,0,8,5.44,81.44,google_pay,email_campaign,DE
ORD-012844,CUST-02845,2024-02-21,completed,69,0,9,5.52,83.52,bank_transfer,direct_traffic,FR
ORD-012845,CUST-02846,2023-03-22,completed,70,7,10,5.6,78.6,credit_card,affiliate,AU
ORD-012846,CUST-02847,2024-04-23,completed,71,0,11,5.68,87.68,paypal,organic_search,US
ORD-012847,CUST-02848,2023-05-24,completed,72,0,12,5.76,89.76,apple_pay,paid_search,CA
ORD-012848,CUST-02849,2024-06-25,completed,73,0,13,5.84,91.84,google_pay,social_media,UK
ORD-012849,CUST-02850,2023-07-26,completed,74,0,14,5.92,93.92,bank_transfer,email_campaign,DE
ORD-012850,CUST-02851,2023-11-27,completed,75,7.5,5,6,78.5,credit_card,direct_traffic,FR
ORD-012851,CUST-02852,2024-12-28,completed,76,0,0,6.08,82.08,paypal,affiliate,AU
ORD-012852,CUST-02853,2023-10-01,completed,77,0,0,6.16,83.16,apple_pay,organic_search,US
ORD-012853,CUST-02854,2024-11-02,completed,78,0,0,6.24,84.24,google_pay,paid_search,CA
ORD-012854,CUST-02855,2024-03-03,completed,79,0,0,6.32,85.32,bank_transfer,social_media,UK
ORD-012855,CUST-02856,2023-04-04,completed,80,8,0,6.4,78.4,credit_card,email_campaign,DE
ORD-012856,CUST-02857,2024-05-05,shipped,81,0,0,6.48,87.48,paypal,direct_traffic,FR
ORD-012857,CUST-02858,2023-06-06,shipped,82,0,0,6.56,88.56,apple_pay,affiliate,AU
ORD-012858,CUST-02859,2024-07-07,processing,83,0,0,6.64,89.64,google_pay,organic_search,US
ORD-012859,CUST-02860,2023-08-08,cancelled,84,0,0,6.72,90.72,bank_transfer,paid_search,CA
ORD-012860,CUST-02861,2023-12-09,completed,85,8.5,0,6.8,83.3,credit_card,social_media,UK
ORD-012861,CUST-02862,2024-10-10,completed,86,0,0,6.88,92.88,paypal,email_campaign,DE
ORD-012862,CUST-02863,2023-11-11,completed,87,0,0,6.96,93.96,apple_pay,direct_traffic,FR
ORD-012863,CUST-02864,2024-12-12,completed,88,0,0,7.04,95.04,google_pay,affiliate,AU
ORD-012864,CUST-02865,2024-04-13,completed,89,0,0,7.12,96.12,bank_transfer,organic_search,US
ORD-012865,CUST-02866,2023-05-14,completed,90,9,0,7.2,88.2,credit_card,paid_search,CA
ORD-012866,CUST-02867,2024-06-15,completed,91,0,0,7.28,98.28,paypal,social_media,UK
ORD-012867,CUST-02868,2023-07-16,completed,92,0,0,7.36,99.36,apple_pay,email_campaign,DE
ORD-012868,CUST-02869,2024-08-17,completed,93,0,0,7.44,100.44,google_pay,direct_traffic,FR
ORD-012869,CUST-02870,2023-09-18,completed,94,0,0,7.52,101.52,bank_transfer,affiliate,AU
ORD-012870,CUST-02871,2023-10-19,completed,95,9.5,0,7.6,93.1,credit_card,organic_search,US
ORD-012871,CUST-02872,2024-11-20,completed,96,0,0,7.68,103.68,paypal,paid_search,CA
ORD-012872,CUST-02873,2023-12-21,completed,97,0,0,7.76,104.76,apple_pay,social_media,UK
ORD-012873,CUST-02874,2024-10-22,completed,98,0,0,7.84,105.84,google_pay,email_campaign,DE
ORD-012874,CUST-02875,2024-05-23,completed,99,0,0,7.92,106.92,bank_transfer,direct_traffic,FR
ORD-012875,CUST-02876,2023-06-24,completed,100,10,0,8,98,credit_card,affiliate,AU
ORD-012876,CUST-02877,2024-07-25,shipped,101,0,0,8.08,109.08,paypal,organic_search,US
ORD-012877,CUST-02878,2023-08-26,shipped,102,0,0,8.16,110.16,apple_pay,paid_search,CA
ORD-012878,CUST-02879,2024-09-27,processing,103,0,0,8.24,111.24,google_pay,social_media,UK
ORD-012879,CUST-02880,2023-01-28,cancelled,104,0,0,8.32,112.32,bank_transfer,email_campaign,DE
ORD-012880,CUST-02881,2023-11-01,completed,105,10.5,0,8.4,102.9,credit_card,direct_traffic,FR
ORD-012881,CUST-02882,2024-12-02,completed,106,0,0,8.48,114.48,paypal,affiliate,AU
ORD-012882,CUST-02883,2023-10-03,completed,107,0,0,8.56,115.56,apple_pay,organic_search,US
ORD-012883,CUST-02884,2024-11-04,completed,108,0,0,8.64,116.64,google_pay,paid_search,CA
ORD-012884,CUST-02885,2024-06-05,completed,109,0,0,8.72,117.72,bank_transfer,social_media,UK
ORD-012885,CUST-02886,2023-07-06,completed,110,11,0,8.8,107.8,credit_card,email_campaign,DE
ORD-012886,CUST-02887,2024-08-07,completed,111,0,0,8.88,119.88,paypal,direct_traffic,FR
ORD-012887,CUST-02888,2023-09-08,completed,112,0,0,8.96,120.96,apple_pay,affiliate,AU
ORD-012888,CUST-02889,2024-01-09,completed,113,0,0,9.04,122.04,google_pay,organic_search,US
ORD-012889,CUST-02890,2023-02-10,completed,114,0,0,9.12,123.12,bank_transfer,paid_search,CA
ORD-012890,CUST-02891,2023-12-11,completed,115,11.5,0,9.2,112.7,credit_card,social_media,UK
ORD-012891,CUST-02892,2024-10-12,completed,116,0,0,9.28,125.28,paypal,email_campaign,DE
ORD-012892,CUST-02893,2023-11-13,completed,117,0,0,9.36,126.36,apple_pay,direct_traffic,FR
ORD-012893,CUST-02894,2024-12-14,completed,118,0,0,9.44,127.44,google_pay,affiliate,AU
ORD-012894,CUST-02895,2024-07-15,completed,119,0,0,9.52,128.52,bank_transfer,organic_search,US
ORD-012895,CUST-02896,2023-08-16,completed,120,12,0,9.6,117.6,credit_card,paid_search,CA
ORD-012896,CUST-02897,2024-09-17,shipped,121,0,0,9.68,130.68,paypal,social_media,UK
ORD-012897,CUST-02898,2023-01-18,shipped,122,0,0,9.76,131.76,apple_pay,email_campaign,DE
ORD-012898,CUST-02899,2024-02-19,processing,123,0,0,9.84,132.84,google_pay,direct_traffic,FR
ORD-012899,CUST-02900,2023-03-20,cancelled,124,0,0,9.92,133.92,bank_transfer,affiliate,AU
ORD-012900,CUST-02901,2023-10-21,completed,125,12.5,0,10,122.5,credit_card,organic_search,US
ORD-012901,CUST-02902,2024-11-22,completed,126,0,0,10.08,136.08,paypal,paid_search,CA
ORD-012902,CUST-02903,2023-12-23,completed,127,0,0,10.16,137.16,apple_pay,social_media,UK
ORD-012903,CUST-02904,2024-10-24,completed,128,0,0,10.24,138.24,google_pay,email_campaign,DE
ORD-012904,CUST-02905,2024-08-25,completed,129,0,0,10.32,139.32,bank_transfer,direct_traffic,FR
ORD-012905,CUST-02906,2023-09-26,completed,130,13,0,10.4,127.4,credit_card,affiliate,AU
ORD-012906,CUST-02907,2024-01-27,completed,131,0,0,10.48,141.48,paypal,organic_search,US
ORD-012907,CUST-02908,2023-02-28,completed,132,0,0,10.56,142.56,apple_pay,paid_search,CA
ORD-012908,CUST-02909,2024-03-01,completed,133,0,0,10.64,143.64,google_pay,social_media,UK
ORD-012909,CUST-02910,2023-04-02,completed,134,0,0,10.72,144.72,bank_transfer,email_campaign,DE
ORD-012910,CUST-02911,2023-11-03,completed,135,13.5,0,10.8,132.3,credit_card,direct_traffic,FR
ORD-012911,CUST-02912,2024-12-04,completed,136,0,0,10.88,146.88,paypal,affiliate,AU
ORD-012912,CUST-02913,2023-10-05,completed,137,0,0,10.96,147.96,apple_pay,organic_search,US
ORD-012913,CUST-02914,2024-11-06,completed,138,0,0,11.04,149.04,google_pay,paid_search,CA
ORD-012914,CUST-02915,2024-09-07,completed,139,0,0,11.12,150.12,bank_transfer,social_media,UK
ORD-012915,CUST-02916,2023-01-08,completed,140,14,0,11.2,137.2,credit_card,email_campaign,DE
ORD-012916,CUST-02917,2024-02-09,shipped,141,0,0,11.28,152.28,paypal,direct_traffic,FR
ORD-012917,CUST-02918,2023-03-10,shipped,142,0,0,11.36,153.36,apple_pay,affiliate,AU
ORD-012918,CUST-02919,2024-04-11,processing,143,0,0,11.44,154.44,google_pay,organic_search,US
ORD-012919,CUST-02920,2023-05-12,cancelled,144,0,0,11.52,155.52,bank_transfer,paid_search,CA
ORD-012920,CUST-02921,2023-12-13,completed,145,14.5,0,11.6,142.1,credit_card,social_media,UK
ORD-012921,CUST-02922,2024-10-14,completed,146,0,0,11.68,157.68,paypal,email_campaign,DE
ORD-012922,CUST-02923,2023-11-15,completed,147,0,0,11.76,158.76,apple_pay,direct_traffic,FR
ORD-012923,CUST-02924,2024-12-16,completed,148,0,0,11.84,159.84,google_pay,affiliate,AU
ORD-012924,CUST-02925,2024-01-17,completed,149,0,0,11.92,160.92,bank_transfer,organic_search,US
ORD-012925,CUST-02926,2023-02-18,completed,150,15,0,12,147,credit_card,paid_search,CA
ORD-012926,CUST-02927,2024-03-19,completed,151,0,0,12.08,163.08,paypal,social_media,UK
ORD-012927,CUST-02928,2023-04-20,completed,152,0,0,12.16,164.16,apple_pay,email_campaign,DE
ORD-012928,CUST-02929,2024-05-21,completed,153,0,0,12.24,165.24,google_pay,direct_traffic,FR
ORD-012929,CUST-02930,2023-06-22,completed,154,0,0,12.32,166.32,bank_transfer,affiliate,AU
ORD-012930,CUST-02931,2023-10-23,completed,155,15.5,0,12.4,151.9,credit_card,organic_search,US
ORD-012931,CUST-02932,2024-11-24,completed,156,0,0,12.48,168.48,paypal,paid_search,CA
ORD-012932,CUST-02933,2023-12-25,completed,157,0,0,12.56,169.56,apple_pay,social_media,UK
ORD-012933,CUST-02934,2024-10-26,completed,158,0,0,12.64,170.64,google_pay,email_campaign,DE
ORD-012934,CUST-02935,2024-02-27,completed,159,0,0,12.72,171.72,bank_transfer,direct_traffic,FR
ORD-012935,CUST-02936,2023-03-28,completed,160,16,0,12.8,156.8,credit_card,affiliate,AU
ORD-012936,CUST-02937,2024-04-01,shipped,161,0,0,12.88,173.88,paypal,organic_search,US
ORD-012937,CUST-02938,2023-05-02,shipped,162,0,0,12.96,174.96,apple_pay,paid_search,CA
ORD-012938,CUST-02939,2024-06-03,processing,163,0,0,13.04,176.04,google_pay,social_media,UK
ORD-012939,CUST-02940,2023-07-04,cancelled,164,0,0,13.12,177.12,bank_transfer,email_campaign,DE
ORD-012940,CUST-02941,2023-11-05,completed,165,16.5,0,13.2,161.7,credit_card,direct_traffic,FR
ORD-012941,CUST-02942,2024-12-06,completed,166,0,0,13.28,179.28,paypal,affiliate,AU
ORD-012942,CUST-02943,2023-10-07,completed,167,0,0,13.36,180.36,apple_pay,organic_search,US
ORD-012943,CUST-02944,2024-11-08,completed,168,0,0,13.44,181.44,google_pay,paid_search,CA
ORD-012944,CUST-02945,2024-03-09,completed,169,0,0,13.52,182.52,bank_transfer,social_media,UK
ORD-012945,CUST-02946,2023-04-10,completed,170,17,0,13.6,166.6,credit_card,email_campaign,DE
ORD-012946,CUST-02947,2024-05-11,completed,171,0,0,13.68,184.68,paypal,direct_traffic,FR
ORD-012947,CUST-02948,2023-06-12,completed,172,0,0,13.76,185.76,apple_pay,affiliate,AU
ORD-012948,CUST-02949,2024-07-13,completed,173,0,0,13.84,186.84,google_pay,organic_search,US
ORD-012949,CUST-02950,2023-08-14,completed,174,0,0,13.92,187.92,bank_transfer,paid_search,CA
ORD-012950,CUST-02951,2023-12-15,completed,175,17.5,0,14,171.5,credit_card,social_media,UK
ORD-012951,CUST-02952,2024-10-16,completed,176,0,0,14.08,190.08,paypal,email_campaign,DE
ORD-012952,CUST-02953,2023-11-17,completed,177,0,0,14.16,191.16,apple_pay,direct_traffic,FR
ORD-012953,CUST-02954,2024-12-18,completed,178,0,0,14.24,192.24,google_pay,affiliate,AU
ORD-012954,CUST-02955,2024-04-19,completed,179,0,0,14.32,193.32,bank_transfer,organic_search,US
ORD-012955,CUST-02956,2023-05-20,completed,180,18,0,14.4,176.4,credit_card,paid_search,CA
ORD-012956,CUST-02957,2024-06-21,shipped,181,0,0,14.48,195.48,paypal,social_media,UK
ORD-012957,CUST-02958,2023-07-22,shipped,182,0,0,14.56,196.56,apple_pay,email_campaign,DE
ORD-012958,CUST-02959,2024-08-23,processing,183,0,0,14.64,197.64,google_pay,direct_traffic,FR
ORD-012959,CUST-02960,2023-09-24,cancelled,184,0,0,14.72,198.72,bank_transfer,affiliate,AU
ORD-012960,CUST-02961,2023-10-25,completed,185,18.5,0,14.8,181.3,credit_card,organic_search,US
ORD-012961,CUST-02962,2024-11-26,completed,186,0,0,14.88,200.88,paypal,paid_search,CA
ORD-012962,CUST-02963,2023-12-27,completed,187,0,0,14.96,201.96,apple_pay,social_media,UK
ORD-012963,CUST-02964,2024-10-28,completed,188,0,0,15.04,203.04,google_pay,email_campaign,DE
ORD-012964,CUST-02965,2024-05-01,completed,189,0,0,15.12,204.12,bank_transfer,direct_traffic,FR
ORD-012965,CUST-02966,2023-06-02,completed,190,19,0,15.2,186.2,credit_card,affiliate,AU
ORD-012966,CUST-02967,2024-07-03,completed,191,0,0,15.28,206.28,paypal,organic_search,US
ORD-012967,CUST-02968,2023-08-04,completed,192,0,0,15.36,207.36,apple_pay,paid_search,CA
ORD-012968,CUST-02969,2024-09-05,completed,193,0,0,15.44,208.44,google_pay,social_media,UK
ORD-012969,CUST-02970,2023-01-06,completed,194,0,0,15.52,209.52,bank_transfer,email_campaign,DE
ORD-012970,CUST-02971,2023-11-07,completed,195,19.5,0,15.6,191.1,credit_card,direct_traffic,FR
ORD-012971,CUST-02972,2024-12-08,completed,196,0,0,15.68,211.68,paypal,affiliate,AU
ORD-012972,CUST-02973,2023-10-09,completed,197,0,0,15.76,212.76,apple_pay,organic_search,US
ORD-012973,CUST-02974,2024-11-10,completed,198,0,0,15.84,213.84,google_pay,paid_search,CA
ORD-012974,CUST-02975,2024-06-11,completed,199,0,0,15.92,214.92,bank_transfer,social_media,UK
ORD-012975,CUST-02976,2023-07-12,completed,200,20,0,16,196,credit_card,email_campaign,DE
ORD-012976,CUST-02977,2024-08-13,shipped,201,0,0,16.08,217.08,paypal,direct_traffic,FR
ORD-012977,CUST-02978,2023-09-14,shipped,202,0,0,16.16,218.16,apple_pay,affiliate,AU
ORD-012978,CUST-02979,2024-01-15,processing,203,0,0,16.24,219.24,google_pay,organic_search,US
ORD-012979,CUST-02980,2023-02-16,cancelled,204,0,0,16.32,220.32,bank_transfer,paid_search,CA
ORD-012980,CUST-02981,2023-12-17,completed,205,20.5,0,16.4,200.9,credit_card,social_media,UK
ORD-012981,CUST-02982,2024-10-18,completed,206,0,0,16.48,222.48,paypal,email_campaign,DE
ORD-012982,CUST-02983,2023-11-19,completed,207,0,0,16.56,223.56,apple_pay,direct_traffic,FR
ORD-012983,CUST-02984,2024-12-20,completed,208,0,0,16.64,224.64,google_pay,affiliate,AU
ORD-012984,CUST-02985,2024-07-21,completed,209,0,0,16.72,225.72,bank_transfer,organic_search,US
ORD-012985,CUST-02986,2023-08-22,completed,210,21,0,16.8,205.8,credit_card,paid_search,CA
ORD-012986,CUST-02987,2024-09-23,completed,211,0,0,16.88,227.88,paypal,social_media,UK
ORD-012987,CUST-02988,2023-01-24,completed,212,0,0,16.96,228.96,apple_pay,email_campaign,DE
ORD-012988,CUST-02989,2024-02-25,completed,213,0,0,17.04,230.04,google_pay,direct_traffic,FR
ORD-012989,CUST-02990,2023-03-26,completed,214,0,0,17.12,231.12,bank_transfer,affiliate,AU
ORD-012990,CUST-02991,2023-10-27,completed,215,21.5,0,17.2,210.7,credit_card,organic_search,US
ORD-012991,CUST-02992,2024-11-28,completed,216,0,0,17.28,233.28,paypal,paid_search,CA
ORD-012992,CUST-02993,2023-12-01,completed,217,0,0,17.36,234.36,apple_pay,social_media,UK
ORD-012993,CUST-02994,2024-10-02,completed,218,0,0,17.44,235.44,google_pay,email_campaign,DE
ORD-012994,CUST-02995,2024-08-03,completed,219,0,0,17.52,236.52,bank_transfer,direct_traffic,FR
ORD-012995,CUST-02996,2023-09-04,completed,220,22,0,17.6,215.6,credit_card,affiliate,AU
ORD-012996,CUST-02997,2024-01-05,shipped,221,0,0,17.68,238.68,paypal,organic_search,US
ORD-012997,CUST-02998,2023-02-06,shipped,222,0,0,17.76,239.76,apple_pay,paid_search,CA
ORD-012998,CUST-02999,2024-03-07,processing,223,0,0,17.84,240.84,google_pay,social_media,UK
ORD-012999,CUST-03000,2023-04-08,cancelled,224,0,0,17.92,241.92,bank_transfer,email_campaign,DE
ORD-013000,CUST-03001,2023-11-09,completed,225,22.5,0,18,220.5,credit_card,direct_traffic,FR
ORD-013001,CUST-03002,2024-12-10,completed,226,0,0,18.08,244.08,paypal,affiliate,AU
ORD-013002,CUST-03003,2023-10-11,completed,227,0,0,18.16,245.16,apple_pay,organic_search,US
ORD-013003,CUST-03004,2024-11-12,completed,228,0,0,18.24,246.24,google_pay,paid_search,CA
ORD-013004,CUST-03005,2024-09-13,completed,229,0,0,18.32,247.32,bank_transfer,social_media,UK
ORD-013005,CUST-03006,2023-01-14,completed,230,23,0,18.4,225.4,credit_card,email_campaign,DE
ORD-013006,CUST-03007,2024-02-15,completed,231,0,0,18.48,249.48,paypal,direct_traffic,FR
ORD-013007,CUST-03008,2023-03-16,completed,232,0,0,18.56,250.56,apple_pay,affiliate,AU
ORD-013008,CUST-03009,2024-04-17,completed,233,0,0,18.64,251.64,google_pay,organic_search,US
ORD-013009,CUST-03010,2023-05-18,completed,234,0,0,18.72,252.72,bank_transfer,paid_search,CA
ORD-013010,CUST-03011,2023-12-19,completed,235,23.5,0,18.8,230.3,credit_card,social_media,UK
ORD-013011,CUST-03012,2024-10-20,completed,236,0,0,18.88,254.88,paypal,email_campaign,DE
ORD-013012,CUST-03013,2023-11-21,completed,237,0,0,18.96,255.96,apple_pay,direct_traffic,FR
ORD-013013,CUST-03014,2024-12-22,completed,238,0,0,19.04,257.04,google_pay,affiliate,AU
