order_item_id,order_id,product_id,quantity,unit_price,line_total
32197,ORD-012879,PROD-0998,2,217,434
32198,ORD-012879,PROD-0999,3,218,654
32199,ORD-012879,PROD-1000,1,219,219
32200,ORD-012880,PROD-1001,1,20,20
32201,ORD-012881,PROD-1002,1,21,21
32202,ORD-012881,PROD-1003,2,22,44
32203,ORD-012882,PROD-1004,1,23,23
32204,ORD-012882,PROD-1005,2,24,48
32205,ORD-012882,PROD-1006,3,25,75
32206,ORD-012883,PROD-1007,1,26,26
32207,ORD-012883,PROD-1008,2,27,54
32208,ORD-012883,PROD-1009,3,28,84
32209,ORD-012883,PROD-1010,1,29,29
32210,ORD-012884,PROD-1011,1,30,30
32211,ORD-012885,PROD-1012,1,31,31
32212,ORD-012885,PROD-1013,2,32,64
32213,ORD-012886,PROD-1014,1,33,33
32214,ORD-012886,PROD-1015,2,34,68
32215,ORD-012886,PROD-1016,3,35,105
32216,ORD-012887,PROD-1017,1,36,36
32217,ORD-012887,PROD-1018,2,37,74
32218,ORD-012887,PROD-1019,3,38,114
32219,ORD-012887,PROD-1020,1,39,39
32220,ORD-012888,PROD-1021,1,40,40
32221,ORD-012889,PROD-1022,1,41,41
32222,ORD-012889,PROD-1023,2,42,84
32223,ORD-012890,PROD-1024,1,43,43
32224,ORD-012890,PROD-1025,2,44,88
32225,ORD-012890,PROD-1026,3,45,135
32226,ORD-012891,PROD-1027,1,46,46
32227,ORD-012891,PROD-1028,2,47,94
32228,ORD-012891,PROD-1029,3,48,144
32229,ORD-012891,PROD-1030,1,49,49
32230,ORD-012892,PROD-1031,1,50,50
32231,ORD-012893,PROD-1032,1,51,51
32232,ORD-012893,PROD-1033,2,52,104
32233,ORD-012894,PROD-1034,1,53,53
32234,ORD-012894,PROD-1035,2,54,108
32235,ORD-012894,PROD-1036,3,55,165
32236,ORD-012895,PROD-1037,1,56,56
32237,ORD-012895,PROD-1038,2,57,114
32238,ORD-012895,PROD-1039,3,58,174
32239,ORD-012895,PROD-1040,1,59,59
32240,ORD-012896,PROD-1041,1,60,60
32241,ORD-012897,PROD-1042,1,61,61
32242,ORD-012897,PROD-1043,2,62,124
32243,ORD-012898,PROD-1044,1,63,63
32244,ORD-012898,PROD-1045,2,64,128
32245,ORD-012898,PROD-1046,3,65,195
32246,ORD-012899,PROD-1047,1,66,66
32247,ORD-012899,PROD-1048,2,67,134
32248,ORD-012899,PROD-1049,3,68,204
32249,ORD-012899,PROD-1050,1,69,69
32250,ORD-012900,PROD-1051,1,70,70
32251,ORD-012901,PROD-1052,1,71,71
32252,ORD-012901,PROD-1053,2,72,144
32253,ORD-012902,PROD-1054,1,73,73
32254,ORD-012902,PROD-1055,2,74,148
32255,ORD-012902,PROD-1056,3,75,225
32256,ORD-012903,PROD-1057,1,76,76
32257,ORD-012903,PROD-1058,2,77,154
32258,ORD-012903,PROD-1059,3,78,234
32259,ORD-012903,PROD-1060,1,79,79
32260,ORD-012904,PROD-1061,1,80,80
32261,ORD-012905,PROD-1062,1,81,81
32262,ORD-012905,PROD-1063,2,82,164
32263,ORD-012906,PROD-1064,1,83,83
32264,ORD-012906,PROD-1065,2,84,168
32265,ORD-012906,PROD-1066,3,85,255
32266,ORD-012907,PROD-1067,1,86,86
32267,ORD-012907,PROD-1068,2,87,174
32268,ORD-012907,PROD-1069,3,88,264
32269,ORD-012907,PROD-1070,1,89,89
32270,ORD-012908,PROD-1071,1,90,90
32271,ORD-012909,PROD-1072,1,91,91
32272,ORD-012909,PROD-1073,2,92,184
32273,ORD-012910,PROD-1074,1,93,93
32274,ORD-012910,PROD-1075,2,94,188
32275,ORD-012910,PROD-1076,3,95,285
32276,ORD-012911,PROD-1077,1,96,96
32277,ORD-012911,PROD-1078,2,97,194
32278,ORD-012911,PROD-1079,3,98,294
32279,ORD-012911,PROD-1080,1,99,99
32280,ORD-012912,PROD-1081,1,100,100
32281,ORD-012913,PROD-1082,1,101,101
32282,ORD-012913,PROD-1083,2,102,204
32283,ORD-012914,PROD-1084,1,103,103
32284,ORD-012914,PROD-1085,2,104,208
32285,ORD-012914,PROD-1086,3,105,315
32286,ORD-012915,PROD-1087,1,106,106
32287,ORD-012915,PROD-1088,2,107,214
32288,ORD-012915,PROD-1089,3,108,324
32289,ORD-012915,PROD-1090,1,109,109
32290,ORD-012916,PROD-1091,1,110,110
32291,ORD-012917,PROD-1092,1,111,111
32292,ORD-012917,PROD-1093,2,112,224
32293,ORD-012918,PROD-1094,1,113,113
32294,ORD-012918,PROD-1095,2,114,228
32295,ORD-012918,PROD-1096,3,115,345
32296,ORD-012919,PROD-1097,1,116,116
32297,ORD-012919,PROD-1098,2,117,234
32298,ORD-012919,PROD-1099,3,118,354
32299,ORD-012919,PROD-1100,1,119,119
32300,ORD-012920,PROD-1101,1,120,120
32301,ORD-012921,PROD-1102,1,121,121
32302,ORD-012921,PROD-1103,2,122,244
32303,ORD-012922,PROD-1104,1,123,123
32304,ORD-012922,PROD-1105,2,124,248
32305,ORD-012922,PROD-1106,3,125,375
32306,ORD-012923,PROD-1107,1,126,126
32307,ORD-012923,PROD-1108,2,127,254
32308,ORD-012923,PROD-1109,3,128,384
32309,ORD-012923,PROD-1110,1,129,129
32310,ORD-012924,PROD-1111,1,130,130
32311,ORD-012925,PROD-1112,1,131,131
32312,ORD-012925,PROD-1113,2,132,264
32313,ORD-012926,PROD-1114,1,133,133
32314,ORD-012926,PROD-1115,2,134,268
32315,ORD-012926,PROD-1116,3,135,405
32316,ORD-012927,PROD-1117,1,136,136
32317,ORD-012927,PROD-1118,2,137,274
32318,ORD-012927,PROD-1119,3,138,414
32319,ORD-012927,PROD-1120,1,139,139
32320,ORD-012928,PROD-1121,1,140,140
32321,ORD-012929,PROD-1122,1,141,141
32322,ORD-012929,PROD-1123,2,142,284
32323,ORD-012930,PROD-1124,1,143,143
32324,ORD-012930,PROD-1125,2,144,288
32325,ORD-012930,PROD-1126,3,145,435
32326,ORD-012931,PROD-1127,1,146,146
32327,ORD-012931,PROD-1128,2,147,294
32328,ORD-012931,PROD-1129,3,148,444
32329,ORD-012931,PROD-1130,1,149,149
32330,ORD-012932,PROD-1131,1,150,150
32331,ORD-012933,PROD-1132,1,151,151
32332,ORD-012933,PROD-1133,2,152,304
32333,ORD-012934,PROD-1134,1,153,153
32334,ORD-012934,PROD-1135,2,154,308
32335,ORD-012934,PROD-1136,3,155,465
32336,ORD-012935,PROD-1137,1,156,156
32337,ORD-012935,PROD-1138,2,157,314
32338,ORD-012935,PROD-1139,3,158,474
32339,ORD-012935,PROD-1140,1,159,159
32340,ORD-012936,PROD-1141,1,160,160
32341,ORD-012937,PROD-1142,1,161,161
32342,ORD-012937,PROD-1143,2,162,324
32343,ORD-012938,PROD-1144,1,163,163
32344,ORD-012938,PROD-1145,2,164,328
32345,ORD-012938,PROD-1146,3,165,495
32346,ORD-012939,PROD-1147,1,166,166
32347,ORD-012939,PROD-1148,2,167,334
32348,ORD-012939,PROD-1149,3,168,504
32349,ORD-012939,PROD-1150,1,169,169
32350,ORD-012940,PROD-1151,1,170,170
32351,ORD-012941,PROD-1152,1,171,171
32352,ORD-012941,PROD-1153,2,172,344
32353,ORD-012942,PROD-1154,1,173,173
32354,ORD-012942,PROD-1155,2,174,348
32355,ORD-012942,PROD-1156,3,175,525
32356,ORD-012943,PROD-1157,1,176,176
32357,ORD-012943,PROD-1158,2,177,354
32358,ORD-012943,PROD-1159,3,178,534
32359,ORD-012943,PROD-1160,1,179,179
32360,ORD-012944,PROD-1161,1,180,180
32361,ORD-012945,PROD-1162,1,181,181
32362,ORD-012945,PROD-1163,2,182,364
32363,ORD-012946,PROD-1164,1,183,183
32364,ORD-012946,PROD-1165,2,184,368
32365,ORD-012946,PROD-1166,3,185,555
32366,ORD-012947,PROD-1167,1,186,186
32367,ORD-012947,PROD-1168,2,187,374
32368,ORD-012947,PROD-1169,3,188,564
32369,ORD-012947,PROD-1170,1,189,189
32370,ORD-012948,PROD-1171,1,190,190
32371,ORD-012949,PROD-1172,1,191,191
32372,ORD-012949,PROD-1173,2,192,384
32373,ORD-012950,PROD-1174,1,193,193
32374,ORD-012950,PROD-1175,2,194,388
32375,ORD-012950,PROD-1176,3,195,585
32376,ORD-012951,PROD-1177,1,196,196
32377,ORD-012951,PROD-1178,2,197,394
32378,ORD-012951,PROD-1179,3,198,594
32379,ORD-012951,PROD-1180,1,199,199
32380,ORD-012952,PROD-1181,1,200,200
32381,ORD-012953,PROD-1182,1,201,201
32382,ORD-012953,PROD-1183,2,202,404
32383,ORD-012954,PROD-1184,1,203,203
32384,ORD-012954,PROD-1185,2,204,408
32385,ORD-012954,PROD-1186,3,205,615
32386,ORD-012955,PROD-1187,1,206,206
32387,ORD-012955,PROD-1188,2,207,414
32388,ORD-012955,PROD-1189,3,208,624
32389,ORD-012955,PROD-1190,1,209,209
32390,ORD-012956,PROD-1191,1,210,210
32391,ORD-012957,PROD-1192,1,211,211
32392,ORD-012957,PROD-1193,2,212,424
32393,ORD-012958,PROD-1194,1,213,213
32394,ORD-012958,PROD-1195,2,214,428
32395,ORD-012958,PROD-1196,3,215,645
32396,ORD-012959,PROD-1197,1,216,216
32397,ORD-012959,PROD-1198,2,217,434
32398,ORD-012959,PROD-1199,3,218,654
32399,ORD-012959,PROD-1200,1,219,219
32400,ORD-012960,PROD-0001,1,20,20
32401,ORD-012961,PROD-0002,1,21,21
32402,ORD-012961,PROD-0003,2,22,44
32403,ORD-012962,PROD-0004,1,23,23
32404,ORD-012962,PROD-0005,2,24,48
32405,ORD-012962,PROD-0006,3,25,75
32406,ORD-012963,PROD-0007,1,26,26
32407,ORD-012963,PROD-0008,2,27,54
32408,ORD-012963,PROD-0009,3,28,84
32409,ORD-012963,PROD-0010,1,29,29
32410,ORD-012964,PROD-0011,1,30,30
32411,ORD-012965,PROD-0012,1,31,31
32412,ORD-012965,PROD-0013,2,32,64
32413,ORD-012966,PROD-0014,1,33,33
32414,ORD-012966,PROD-0015,2,34,68
32415,ORD-012966,PROD-0016,3,35,105
32416,ORD-012967,PROD-0017,1,36,36
32417,ORD-012967,PROD-0018,2,37,74
32418,ORD-012967,PROD-0019,3,38,114
32419,ORD-012967,PROD-0020,1,39,39
32420,ORD-012968,PROD-0021,1,40,40
32421,ORD-012969,PROD-0022,1,41,41
32422,ORD-012969,PROD-0023,2,42,84
32423,ORD-012970,PROD-0024,1,43,43
32424,ORD-012970,PROD-0025,2,44,88
32425,ORD-012970,PROD-0026,3,45,135
32426,ORD-012971,PROD-0027,1,46,46
32427,ORD-012971,PROD-0028,2,47,94
32428,ORD-012971,PROD-0029,3,48,144
32429,ORD-012971,PROD-0030,1,49,49
32430,ORD-012972,PROD-0031,1,50,50
32431,ORD-012973,PROD-0032,1,51,51
32432,ORD-012973,PROD-0033,2,52,104
32433,ORD-012974,PROD-0034,1,53,53
32434,ORD-012974,PROD-0035,2,54,108
32435,ORD-012974,PROD-0036,3,55,165
32436,ORD-012975,PROD-0037,1,56,56
32437,ORD-012975,PROD-0038,2,57,114
32438,ORD-012975,PROD-0039,3,58,174
32439,ORD-012975,PROD-0040,1,59,59
32440,ORD-012976,PROD-0041,1,60,60
32441,ORD-012977,PROD-0042,1,61,61
32442,ORD-012977,PROD-0043,2,62,124
32443,ORD-012978,PROD-0044,1,63,63
32444,ORD-012978,PROD-0045,2,64,128
32445,ORD-012978,PROD-0046,3,65,195
32446,ORD-012979,PROD-0047,1,66,66
32447,ORD-012979,PROD-0048,2,67,134
32448,ORD-012979,PROD-0049,3,68,204
32449,ORD-012979,PROD-0050,1,69,69
32450,ORD-012980,PROD-0051,1,70,70
32451,ORD-012981,PROD-0052,1,71,71
32452,ORD-012981,PROD-0053,2,72,144
32453,ORD-012982,PROD-0054,1,73,73
32454,ORD-012982,PROD-0055,2,74,148
32455,ORD-012982,PROD-0056,3,75,225
32456,ORD-012983,PROD-0057,1,76,76
32457,ORD-012983,PROD-0058,2,77,154
32458,ORD-012983,PROD-0059,3,78,234
32459,ORD-012983,PROD-0060,1,79,79
32460,ORD-012984,PROD-0061,1,80,80
32461,ORD-012985,PROD-0062,1,81,81
32462,ORD-012985,PROD-0063,2,82,164
32463,ORD-012986,PROD-0064,1,83,83
32464,ORD-012986,PROD-0065,2,84,168
32465,ORD-012986,PROD-0066,3,85,255
32466,ORD-012987,PROD-0067,1,86,86
32467,ORD-012987,PROD-0068,2,87,174
32468,ORD-012987,PROD-0069,3,88,264
32469,ORD-012987,PROD-0070,1,89,89
32470,ORD-012988,PROD-0071,1,90,90
32471,ORD-012989,PROD-0072,1,91,91
32472,ORD-012989,PROD-0073,2,92,184
32473,ORD-012990,PROD-0074,1,93,93
32474,ORD-012990,PROD-0075,2,94,188
32475,ORD-012990,PROD-0076,3,95,285
32476,ORD-012991,PROD-0077,1,96,96
32477,ORD-012991,PROD-0078,2,97,194
32478,ORD-012991,PROD-0079,3,98,294
32479,ORD-012991,PROD-0080,1,99,99
32480,ORD-012992,PROD-0081,1,100,100
32481,ORD-012993,PROD-0082,1,101,101
32482,ORD-012993,PROD-0083,2,102,204
32483,ORD-012994,PROD-0084,1,103,103
32484,ORD-012994,PROD-0085,2,104,208
32485,ORD-012994,PROD-0086,3,105,315
32486,ORD-012995,PROD-0087,1,106,106
32487,ORD-012995,PROD-0088,2,107,214
32488,ORD-012995,PROD-0089,3,108,324
32489,ORD-012995,PROD-0090,1,109,109
32490,ORD-012996,PROD-0091,1,110,110
32491,ORD-012997,PROD-0092,1,111,111
32492,ORD-012997,PROD-0093,2,112,224
32493,ORD-012998,PROD-0094,1,113,113
32494,ORD-012998,PROD-0095,2,114,228
32495,ORD-012998,PROD-0096,3,115,345
32496,ORD-012999,PROD-0097,1,116,116
32497,ORD-012999,PROD-0098,2,117,234
32498,ORD-012999,PROD-0099,3,118,354
32499,ORD-012999,PROD-0100,1,119,119
32500,ORD-013000,PROD-0101,1,120,120
32501,ORD-013001,PROD-0102,1,121,121
32502,ORD-013001,PROD-0103,2,122,244
32503,ORD-013002,PROD-0104,1,123,123
32504,ORD-013002,PROD-0105,2,124,248
32505,ORD-013002,PROD-0106,3,125,375
32506,ORD-013003,PROD-0107,1,126,126
32507,ORD-013003,PROD-0108,2,127,254
32508,ORD-013003,PROD-0109,3,128,384
32509,ORD-013003,PROD-0110,1,129,129
32510,ORD-013004,PROD-0111,1,130,130
32511,ORD-013005,PROD-0112,1,131,131
32512,ORD-013005,PROD-0113,2,132,264
32513,ORD-013006,PROD-0114,1,133,133
32514,ORD-013006,PROD-0115,2,134,268
32515,ORD-013006,PROD-0116,3,135,405
32516,ORD-013007,PROD-0117,1,136,136
32517,ORD-013007,PROD-0118,2,137,274
32518,ORD-013007,PROD-0119,3,138,414
32519,ORD-013007,PROD-0120,1,139,139
32520,ORD-013008,PROD-0121,1,140,140
32521,ORD-013009,PROD-0122,1,141,141
32522,ORD-013009,PROD-0123,2,142,284
32523,ORD-013010,PROD-0124,1,143,143
32524,ORD-013010,PROD-0125,2,144,288
32525,ORD-013010,PROD-0126,3,145,435
32526,ORD-013011,PROD-0127,1,146,146
32527,ORD-013011,PROD-0128,2,147,294
32528,ORD-013011,PROD-0129,3,148,444
32529,ORD-013011,PROD-0130,1,149,149
32530,ORD-013012,PROD-0131,1,150,150
32531,ORD-013013,PROD-0132,1,151,151
32532,ORD-013013,PROD-0133,2,152,304
32533,ORD-013014,PROD-0134,1,153,153
32534,ORD-013014,PROD-0135,2,154,308
32535,ORD-013014,PROD-0136,3,155,465
32536,ORD-013015,PROD-0137,1,156,156
32537,ORD-013015,PROD-0138,2,157,314
32538,ORD-013015,PROD-0139,3,158,474
32539,ORD-013015,PROD-0140,1,159,159
32540,ORD-013016,PROD-0141,1,160,160
32541,ORD-013017,PROD-0142,1,161,161
32542,ORD-013017,PROD-0143,2,162,324
32543,ORD-013018,PROD-0144,1,163,163
32544,ORD-013018,PROD-0145,2,164,328
32545,ORD-013018,PROD-0146,3,165,495
32546,ORD-013019,PROD-0147,1,166,166
32547,ORD-013019,PROD-0148,2,167,334
32548,ORD-013019,PROD-0149,3,168,504
32549,ORD-013019,PROD-0150,1,169,169
32550,ORD-013020,PROD-0151,1,170,170
32551,ORD-013021,PROD-0152,1,171,171
32552,ORD-013021,PROD-0153,2,172,344
32553,ORD-013022,PROD-0154,1,173,173
32554,ORD-013022,PROD-0155,2,174,348
32555,ORD-013022,PROD-0156,3,175,525
32556,ORD-013023,PROD-0157,1,176,176
32557,ORD-013023,PROD-0158,2,177,354
32558,ORD-013023,PROD-0159,3,178,534
32559,ORD-013023,PROD-0160,1,179,179
32560,ORD-013024,PROD-0161,1,180,180
32561,ORD-013025,PROD-0162,1,181,181
32562,ORD-013025,PROD-0163,2,182,364
32563,ORD-013026,PROD-0164,1,183,183
32564,ORD-013026,PROD-0165,2,184,368
32565,ORD-013026,PROD-0166,3,185,555
32566,ORD-013027,PROD-0167,1,186,186
32567,ORD-013027,PROD-0168,2,187,374
32568,ORD-013027,PROD-0169,3,188,564
32569,ORD-013027,PROD-0170,1,189,189
32570,ORD-013028,PROD-0171,1,190,190
32571,ORD-013029,PROD-0172,1,191,191
32572,ORD-013029,PROD-0173,2,192,384
32573,ORD-013030,PROD-0174,1,193,193
32574,ORD-013030,PROD-0175,2,194,388
32575,ORD-013030,PROD-0176,3,195,585
32576,ORD-013031,PROD-0177,1,196,196
32577,ORD-013031,PROD-0178,2,197,394
32578,ORD-013031,PROD-0179,3,198,594
32579,ORD-013031,PROD-0180,1,199,199
32580,ORD-013032,PROD-0181,1,200,200
32581,ORD-013033,PROD-0182,1,201,201
32582,ORD-013033,PROD-0183,2,202,404
32583,ORD-013034,PROD-0184,1,203,203
32584,ORD-013034,PROD-0185,2,204,408
32585,ORD-013034,PROD-0186,3,205,615
32586,ORD-013035,PROD-0187,1,206,206
32587,ORD-013035,PROD-0188,2,207,414
32588,ORD-013035,PROD-0189,3,208,624
32589,ORD-013035,PROD-0190,1,209,209
32590,ORD-013036,PROD-0191,1,210,210
32591,ORD-013037,PROD-0192,1,211,211
32592,ORD-013037,PROD-0193,2,212,424
32593,ORD-013038,PROD-0194,1,213,213
32594,ORD-013038,PROD-0195,2,214,428
32595,ORD-013038,PROD-0196,3,215,645
32596,ORD-013039,PROD-0197,1,216,216
32597,ORD-013039,PROD-0198,2,217,434
32598,ORD-013039,PROD-0199,3,218,654
32599,ORD-013039,PROD-0200,1,219,219
32600,ORD-013040,PROD-0201,1,20,20
32601,ORD-013041,PROD-0202,1,21,21
32602,ORD-013041,PROD-0203,2,22,44
32603,ORD-013042,PROD-0204,1,23,23
32604,ORD-013042,PROD-0205,2,24,48
32605,ORD-013042,PROD-0206,3,25,75
32606,ORD-013043,PROD-0207,1,26,26
32607,ORD-013043,PROD-0208,2,27,54
32608,ORD-013043,PROD-0209,3,28,84
32609,ORD-013043,PROD-0210,1,29,29
32610,ORD-013044,PROD-0211,1,30,30
32611,ORD-013045,PROD-0212,1,31,31
32612,ORD-013045,PROD-0213,2,32,64
32613,ORD-013046,PROD-0214,1,33,33
32614,ORD-013046,PROD-0215,2,34,68
32615,ORD-013046,PROD-0216,3,35,105
32616,ORD-013047,PROD-0217,1,36,36
32617,ORD-013047,PROD-0218,2,37,74
32618,ORD-013047,PROD-0219,3,38,114
32619,ORD-013047,PROD-0220,1,39,39
32620,ORD-013048,PROD-0221,1,40,40
32621,ORD-013049,PROD-0222,1,41,41
32622,ORD-013049,PROD-0223,2,42,84
32623,ORD-013050,PROD-0224,1,43,43
32624,ORD-013050,PROD-0225,2,44,88
32625,ORD-013050,PROD-0226,3,45,135
32626,ORD-013051,PROD-0227,1,46,46
32627,ORD-013051,PROD-0228,2,47,94
32628,ORD-013051,PROD-0229,3,48,144
32629,ORD-013051,PROD-0230,1,49,49
32630,ORD-013052,PROD-0231,1,50,50
32631,ORD-013053,PROD-0232,1,51,51
32632,ORD-013053,PROD-0233,2,52,104
32633,ORD-013054,PROD-0234,1,53,53
32634,ORD-013054,PROD-0235,2,54,108
32635,ORD-013054,PROD-0236,3,55,165
32636,ORD-013055,PROD-0237,1,56,56
32637,ORD-013055,PROD-0238,2,57,114
32638,ORD-013055,PROD-0239,3,58,174
32639,ORD-013055,PROD-0240,1,59,59
32640,ORD-013056,PROD-0241,1,60,60
32641,ORD-013057,PROD-0242,1,61,61
32642,ORD-013057,PROD-0243,2,62,124
32643,ORD-013058,PROD-0244,1,63,63
32644,ORD-013058,PROD-0245,2,64,128
32645,ORD-013058,PROD-0246,3,65,195
32646,ORD-013059,PROD-0247,1,66,66
32647,ORD-013059,PROD-0248,2,67,134
32648,ORD-013059,PROD-0249,3,68,204
32649,ORD-013059,PROD-0250,1,69,69
32650,ORD-013060,PROD-0251,1,70,70
32651,ORD-013061,PROD-0252,1,71,71
32652,ORD-013061,PROD-0253,2,72,144
32653,ORD-013062,PROD-0254,1,73,73
32654,ORD-013062,PROD-0255,2,74,148
32655,ORD-013062,PROD-0256,3,75,225
32656,ORD-013063,PROD-0257,1,76,76
32657,ORD-013063,PROD-0258,2,77,154
32658,ORD-013063,PROD-0259,3,78,234
32659,ORD-013063,PROD-0260,1,79,79
32660,ORD-013064,PROD-0261,1,80,80
32661,ORD-013065,PROD-0262,1,81,81
32662,ORD-013065,PROD-0263,2,82,164
32663,ORD-013066,PROD-0264,1,83,83
32664,ORD-013066,PROD-0265,2,84,168
32665,ORD-013066,PROD-0266,3,85,255
32666,ORD-013067,PROD-0267,1,86,86
32667,ORD-013067,PROD-0268,2,87,174
32668,ORD-013067,PROD-0269,3,88,264
32669,ORD-013067,PROD-0270,1,89,89
32670,ORD-013068,PROD-0271,1,90,90
32671,ORD-013069,PROD-0272,1,91,91
32672,ORD-013069,PROD-0273,2,92,184
32673,ORD-013070,PROD-0274,1,93,93
32674,ORD-013070,PROD-0275,2,94,188
32675,ORD-013070,PROD-0276,3,95,285
32676,ORD-013071,PROD-0277,1,96,96
32677,ORD-013071,PROD-0278,2,97,194
32678,ORD-013071,PROD-0279,3,98,294
32679,ORD-013071,PROD-0280,1,99,99
32680,ORD-013072,PROD-0281,1,100,100
32681,ORD-013073,PROD-0282,1,101,101
32682,ORD-013073,PROD-0283,2,102,204
32683,ORD-013074,PROD-0284,1,103,103
32684,ORD-013074,PROD-0285,2,104,208
32685,ORD-013074,PROD-0286,3,105,315
32686,ORD-013075,PROD-0287,1,106,106
32687,ORD-013075,PROD-0288,2,107,214
32688,ORD-013075,PROD-0289,3,108,324
32689,ORD-013075,PROD-0290,1,109,109
32690,ORD-013076,PROD-0291,1,110,110
32691,ORD-013077,PROD-0292,1,111,111
32692,ORD-013077,PROD-0293,2,112,224
32693,ORD-013078,PROD-0294,1,113,113
32694,ORD-013078,PROD-0295,2,114,228
32695,ORD-013078,PROD-0296,3,115,345
32696,ORD-013079,PROD-0297,1,116,116
32697,ORD-013079,PROD-0298,2,117,234
32698,ORD-013079,PROD-0299,3,118,354
32699,ORD-013079,PROD-0300,1,119,119
32700,ORD-013080,PROD-0301,1,120,120
32701,ORD-013081,PROD-0302,1,121,121
32702,ORD-013081,PROD-0303,2,122,244
32703,ORD-013082,PROD-0304,1,123,123
32704,ORD-013082,PROD-0305,2,124,248
32705,ORD-013082,PROD-0306,3,125,375
32706,ORD-013083,PROD-0307,1,126,126
32707,ORD-013083,PROD-0308,2,127,254
32708,ORD-013083,PROD-0309,3,128,384
32709,ORD-013083,PROD-0310,1,129,129
32710,ORD-013084,PROD-0311,1,130,130
32711,ORD-013085,PROD-0312,1,131,131
32712,ORD-013085,PROD-0313,2,132,264
32713,ORD-013086,PROD-0314,1,133,133
32714,ORD-013086,PROD-0315,2,134,268
32715,ORD-013086,PROD-0316,3,135,405
32716,ORD-013087,PROD-0317,1,136,136
32717,ORD-013087,PROD-0318,2,137,274
32718,ORD-013087,PROD-0319,3,138,414
32719,ORD-013087,PROD-0320,1,139,139
32720,ORD-013088,PROD-0321,1,140,140
32721,ORD-013089,PROD-0322,1,141,141
32722,ORD-013089,PROD-0323,2,142,284
32723,ORD-013090,PROD-0324,1,143,143
32724,ORD-013090,PROD-0325,2,144,288
32725,ORD-013090,PROD-0326,3,145,435
32726,ORD-013091,PROD-0327,1,146,146
32727,ORD-013091,PROD-0328,2,147,294
32728,ORD-013091,PROD-0329,3,148,444
32729,ORD-013091,PROD-0330,1,149,149
32730,ORD-013092,PROD-0331,1,150,150
32731,ORD-013093,PROD-0332,1,151,151
32732,ORD-013093,PROD-0333,2,152,304
32733,ORD-013094,PROD-0334,1,153,153
32734,ORD-013094,PROD-0335,2,154,308
32735,ORD-013094,PROD-0336,3,155,465
32736,ORD-013095,PROD-0337,1,156,156
32737,ORD-013095,PROD-0338,2,157,314
32738,ORD-013095,PROD-0339,3,158,474
32739,ORD-013095,PROD-0340,1,159,159
32740,ORD-013096,PROD-0341,1,160,160
32741,ORD-013097,PROD-0342,1,161,161
32742,ORD-013097,PROD-0343,2,162,324
32743,ORD-013098,PROD-0344,1,163,163
32744,ORD-013098,PROD-0345,2,164,328
32745,ORD-013098,PROD-0346,3,165,495
32746,ORD-013099,PROD-0347,1,166,166
32747,ORD-013099,PROD-0348,2,167,334
32748,ORD-013099,PROD-0349,3,168,504
32749,ORD-013099,PROD-0350,1,169,169
32750,ORD-013100,PROD-0351,1,170,170
32751,ORD-013101,PROD-0352,1,171,171
32752,ORD-013101,PROD-0353,2,172,344
32753,ORD-013102,PROD-0354,1,173,173
32754,ORD-013102,PROD-0355,2,174,348
32755,ORD-013102,PROD-0356,3,175,525
32756,ORD-013103,PROD-0357,1,176,176
32757,ORD-013103,PROD-0358,2,177,354
32758,ORD-013103,PROD-0359,3,178,534
32759,ORD-013103,PROD-0360,1,179,179
32760,ORD-013104,PROD-0361,1,180,180
32761,ORD-013105,PROD-0362,1,181,181
32762,ORD-013105,PROD-0363,2,182,364
32763,ORD-013106,PROD-0364,1,183,183
32764,ORD-013106,PROD-0365,2,184,368
32765,ORD-013106,PROD-0366,3,185,555
32766,ORD-013107,PROD-0367,1,186,186
32767,ORD-013107,PROD-0368,2,187,374
32768,ORD-013107,PROD-0369,3,188,564
32769,ORD-013107,PROD-0370,1,189,189
32770,ORD-013108,PROD-0371,1,190,190
32771,ORD-013109,PROD-0372,1,191,191
32772,ORD-013109,PROD-0373,2,192,384
32773,ORD-013110,PROD-0374,1,193,193
32774,ORD-013110,PROD-0375,2,194,388
32775,ORD-013110,PROD-0376,3,195,585
32776,ORD-013111,PROD-0377,1,196,196
32777,ORD-013111,PROD-0378,2,197,394
32778,ORD-013111,PROD-0379,3,198,594
32779,ORD-013111,PROD-0380,1,199,199
32780,ORD-013112,PROD-0381,1,200,200
32781,ORD-013113,PROD-0382,1,201,201
32782,ORD-013113,PROD-0383,2,202,404
32783,ORD-013114,PROD-0384,1,203,203
32784,ORD-013114,PROD-0385,2,204,408
32785,ORD-013114,PROD-0386,3,205,615
32786,ORD-013115,PROD-0387,1,206,206
32787,ORD-013115,PROD-0388,2,207,414
32788,ORD-013115,PROD-0389,3,208,624
32789,ORD-013115,PROD-0390,1,209,209
32790,ORD-013116,PROD-0391,1,210,210
32791,ORD-013117,PROD-0392,1,211,211
32792,ORD-013117,PROD-0393,2,212,424
32793,ORD-013118,PROD-0394,1,213,213
32794,ORD-013118,PROD-0395,2,214,428
32795,ORD-013118,PROD-0396,3,215,645
32796,ORD-013119,PROD-0397,1,216,216
32797,ORD-013119,PROD-0398,2,217,434
32798,ORD-013119,PROD-0399,3,218,654
32799,ORD-013119,PROD-0400,1,219,219
32800,ORD-013120,PROD-0401,1,20,20
32801,ORD-013121,PROD-0402,1,21,21
32802,ORD-013121,PROD-0403,2,22,44
32803,ORD-013122,PROD-0404,1,23,23
